id	text_without_diac	text
21362	وكالة اسفار وكالة اسفار وكالة اسفار عملت ريزرفاسيوت عن طريق وكالة اسفار عملت ريزرفاسيوت عن طريق وكالة اسفار	وِكَالِةْ أَسْفَارْ وِكَالِةْ أَسْفَارْ وِكَالِةْ أَسْفَارْ عْمَلْتْ رِيزِرْفَاسْيُونْ عَنْ طَرِيقْ وِكَالِةْ أَسْفَارْ عْمَلْتْ رِيزِرْفَاسْيُونْ عَنْ طَرِيقْ وِكَالِةْ أَسْفَارْ
18755	كرسي كرسي كرسي جيب كرسي و اقعد جيب كرسي و اقعد	كُرْسِي كُرْسِي كُرْسِي جِيبْ كُرْسِي وْ قْعُدْ جِيبْ كُرْسِي وْ قْعُدْ
21502	وسيلة وسيلة وسيلة البسكلات اعز وسيلة نقل حسب رايي البسكلات اعز وسيلة نقل حسب رايي	وَسِيلَة وَسِيلَة وَسِيلَة الْبِسْكْلَاتْ أَعَزْ وَسِيلِة نَقْلْ حَسْبْ رَايِي الْبِسْكْلَاتْ أَعَزْ وَسِيلِة نَقْلْ حَسْبْ رَايِي
15720	الة الة الة ضربو بالة حادة ضربو بالة حادة	آلَة آلَة آلَة ضَرْبُو بْآلَة حَادَّة ضَرْبُو بْآلَة حَادَّة
18498	طلب حقو طلب حقو طلب حقو طلب حقو بالقانون طلب حقو بالقانون	طْلَبْ حَقُّو طْلَبْ حَقُّو طْلَبْ حَقُّو طْلَبْ حَقُّو بِالْقَانُونْ طْلَبْ حَقُّو بِالْقَانُونْ
19797	هوية هوية هوية البوليس طلب منو الهوية البوليس طلب منو الهوية	هُوِيَّة هُوِيَّة هُوِيَّة الْبُولِيسْ طْلَبْ مِنُّو الْهُوِيَّة الْبُولِيسْ طْلَبْ مِنُّو الْهُوِيَّة
15018	ازواج ازواج ازواج باش يكبر العدد متاع الماشية ولا حطهم ازواج ازواج باش يتكاثرو  باش يكبر العدد متاع الماشية ولا حطهم ازواج ازواج باش يتكاثرو	أَزْوَاجْ أَزْوَاجْ أَزْوَاجْ بَاشْ يْكَبِّرْ الْعْدَدْ مْتَاعْ الْمَاشْيَة وَلَّا حَطّْهُمْ أَزْوَاجْ أَزْوَاجْ بَاشْ يِتْكَاثْرُو بَاشْ يْكَبِّرْ الْعْدَدْ مْتَاعْ الْمَاشْيَة وَلَّا حَطّْهُمْ أَزْوَاجْ أَزْوَاجْ بَاشْ يِتْكَاثْرُو
684	تنفخ الخبز تنفخ الخبز تنفخ الخبز تنفخ الخبز في الماء باش يولي طري تنفخ الخبز في الماء باش يولي طري	تْنَفَّخْ الْخُبِزْ تْنَفَّخْ الْخُبِزْ تْنَفَّخْ الْخُبِزْ مَاكْ تْنَفَّخْ الْخُبِزْ فِي الْمَا بَاشْ يْوَلِّي طْرِيْ مَاكْ تْنَفَّخْ الْخُبِزْ فِي الْمَا بَاشْ يْوَلِّي طْرِيْ
20928	ناس عياشة ناس عياشة ناس عياشة ناس عياشة حدها حد روحها ناس عياشة حدها حد روحها	نَاسْ عَيَّاشَة نَاسْ عَيَّاشَة نَاسْ عَيَّاشَة نَاسْ عَيَّاشَة حَدّْهَا حَدْ رُوحْهَا نَاسْ عَيَّاشَة حَدّْهَا حَدْ رُوحْهَا
713	تنكيت تنكيت تنكيت تنكيت با ماتقلقش روحك تنكيت با ماتقلقش روحك	تَنْكِيتْ تَنْكِيتْ تَنْكِيتْ عْطَاهْ دْوَا تَنْكِيتْ لِلْعِينِينْ عْطَاهْ دْوَا تَنْكِيتْ لِلْعِينِينْ
19944	اب اب اب اب اب اب اب اب اب اب اب اب ملا كرهبة اب اب اب ملا كرهبة	أَبْ أَبْ أَبْ أَبْ أَبْ أَبْ أَبْ أَبْ أَبْ أَبْ أَبْ أَبْ مَلَّا كَرْهْبَة أَبْ أَبْ أَبْ مَلَّا كَرْهْبَة
246	تفحم تفحم تفحم الجثة تفحمت من جرة الحروق الجثة تفحمت من جرة الحروق	تْفَحِّمْ تْفَحِّمْ تْفَحِّمْ الْجُثَّة تْفَحّْمِتْ مِنْ جُرِّةْ الْحُرُوقْ الْجُثَّة تْفَحّْمِتْ مِنْ جُرِّةْ الْحُرُوقْ
249	تفدليك تفدليك تفدليك التفدليك برشا يطيح القدر التفدليك برشا يطيح القدر	تْفَدْلِيكْ تْفَدْلِيكْ تْفَدْلِيكْ التّْفَدْلِيكْ بَرْشَا يْطَيَّحْ لِقْدَرْ التّْفَدْلِيكْ بَرْشَا يْطَيَّحْ لِقْدَرْ
19864	نقم عليه نقم عليه نقم عليه نقم عليه ملي فدلكو تفدليك خايب نقم عليه ملي فدلكو تفدليك خايب	نْقِمْ عْلِيهْ نْقِمْ عْلِيهْ نْقِمْ عْلِيهْ نْقِمْ عْلِيهْ مِلِّي فَدْلْكُو تْفَدْلِيكْ خَايِبْ نْقِمْ عْلِيهْ مِلِّي فَدْلْكُو تْفَدْلِيكْ خَايِبْ
250	تفدليكة تفدليكة تفدليكة تفدليكة كي وجهك تفدليكة كي وجهك	تْفَدْلِيكَة تْفَدْلِيكَة تْفَدْلِيكَة تْفَدْلِيكَة كِي وِجْهِكْ تْفَدْلِيكَة كِي وِجْهِكْ
251	تفرج تفرج تفرج تفرج في فيلم في التيلا تفرج في فيلم في التيلا	تْفَرِّجْ تْفَرِّجْ تْفَرِّجْ تْفَرِّجْ فِي فِيلِمْ فِي التِّيلَ تْفَرِّجْ فِي فِيلِمْ فِي التِّيلَ
253	تفرج في فيلم تفرج في فيلم تفرج في فيلم تفرجنا في فيلم في السنيما تفرجنا في فيلم في السنيما	تْفَرِّجْ فِي فِيلِمْ تْفَرِّجْ فِي فِيلِمْ تْفَرِّجْ فِي فِيلِمْ تْفَرِّجْنَا فِي فِيلِمْ فِي السِّينِمَا تْفَرِّجْنَا فِي فِيلِمْ فِي السِّينِمَا
254	تفرش تفرش تفرش تفرش اللوطا تفرش اللوطا	تِفْرِشْ تِفْرِشْ تِفْرِشْ تِفْرِشْ الْلُّوطَا تِفْرِشْ الْلُّوطَا
257	تفرشخ تفرشخ تفرشخ راسو تفرشخ عل الحجرة راسو تفرشخ عل الحجرة	تْفَرْشَخْ تْفَرْشَخْ تْفَرْشَخْ رَاسُو تْفَرْشَخْ عْلَ الْحَجْرَة رَاسُو تْفَرْشَخْ عْلَ الْحَجْرَة
259	تفرع تفرع تفرع تفرعت العايلة ولات فيها اجيال تفرعت العايلة ولات فيها اجيال	تْفَرَّعْ تْفَرَّعْ تْفَرَّعْ تْفَرّْعِتْ الْعَايْلَة وَلاَّتْ فِيهَا أَجْيَالْ تْفَرّْعِتْ الْعَايْلَة وَلاَّتْ فِيهَا أَجْيَالْ
260	تفرقة تفرقة تفرقة صارت تفرقة صلب العايلة صارت تفرقة صلب العايلة	تَفْرْقَة تَفْرْقَة تَفْرْقَة صَارِتْ تَفْرْقَة صُلْبْ الْعَايْلَة صَارِتْ تَفْرْقَة صُلْبْ الْعَايْلَة
19976	كفتاجي كفتاجي كفتاجي الرستوران هاذا عندو صحن كفتاجي بنين الرستوران هاذا عندو صحن كفتاجي بنين	كَفْتَاجِي كَفْتَاجِي كَفْتَاجِي الرِّسْتُورُنْ هَاذَا عَنْدُو صْحَنْ كَفْتَاجِي بْنِينْ الرِّسْتُورُنْ هَاذَا عَنْدُو صْحَنْ كَفْتَاجِي بْنِينْ
14783	اخر طاق اخر طاق اخر طاق يسكن في اخر طاق متاع العمارة يسكن في اخر طاق متاع العمارة	آخِرْ طَاقْ آخِرْ طَاقْ آخِرْ طَاقْ يُسْكُنْ فِي آخِرْ طَاقْ مْتَاعْ الْعِمَارَة يُسْكُنْ فِي آخِرْ طَاقْ مْتَاعْ الْعِمَارَة
18571	حمر في عينيه حمر في عينيه حمر في عينيه يحمر في عينيه ظاهر فيه على اعصابو يحمر في عينيه ظاهر فيه على اعصابو	يْحَمِّرْ فِي عِينِيهْ يْحَمِّرْ فِي عِينِيهْ يْحَمِّرْ فِي عِينِيهْ يْحَمِّرْ فِي عِينِيهْ ظَاهِرْ فِيهْ عْلَى عْصَابُو يْحَمِّرْ فِي عِينِيهْ ظَاهِرْ فِيهْ عْلَى عْصَابُو
20119	نور عينيه نور عينيه نور عينيه مرطو هي نور عينيه مرطو هي نور عينيه	نُورْ عِينِيهْ نُورْ عِينِيهْ نُورْ عِينِيهْ مَرْطُو هِيَّ نُورْ عِينِيهْ مَرْطُو هِيَّ نُورْ عِينِيهْ
15019	ازياتيك ازياتيك ازياتيك من عينيه عرفتو ازياتيك  من عينيه عرفتو ازياتيك	آزْيَاتِيكْ آزْيَاتِيكْ آزْيَاتِيكْ مِنْ عِينِيهْ عْرَفْتُو آزْيَاتِيكْ مِنْ عِينِيهْ عْرَفْتُو آزْيَاتِيكْ
14906	اراء اراء اراء لازم تسمع اراء الناس الكل قبل ما تعطي اوامر  لازم تسمع اراء الناس الكل قبل ما تعطي اوامر	آرَاءْ آرَاءْ آرَاءْ لَازِمْ تَسْمَعْ آرَاءْ النَّاسْ الْكُلْ قْبَلْ مَا تَعْطِي أَوَامِرْ لَازِمْ تَسْمَعْ آرَاءْ النَّاسْ الْكُلْ قْبَلْ مَا تَعْطِي أَوَامِرْ
21560	يراه يراه يراه يراه يعاني دنيا و اخرة يراه يعاني دنيا و اخرة	يَرَّاهْ يَرَّاهْ يَرَّاهْ يَرَّاهْ يْعَانِي دِنْيَا وْ آخْرَة يَرَّاهْ يْعَانِي دِنْيَا وْ آخْرَة
211	تغلط تغلط تغلط الكياس يغلط مافيهوش ضو الكياس يغلط مافيهوش ضو	تْغَلِّطْ تْغَلِّطْ تْغَلِّطْ الْكَيَّاسْ يْغَلِّطْ مَافِيهُوشْ ضَوْ الْكَيَّاسْ يْغَلِّطْ مَافِيهُوشْ ضَوْ
18239	كيف كيف كيف كيف كيف كيف كيف كيف ما فما حتى فرق كيف كيف ما فما حتى فرق	كِيفْ كِيفْ كِيفْ كِيفْ كِيفْ كِيفْ كِيفْ كِيفْ مَا فَمَّا حَتَّى فَرَقْ كِيفْ كِيفْ مَا فَمَّا حَتَّى فَرَقْ
21270	نظري نظري نظري فرق كبير بين النظري و التطبيقي فرق كبير بين النظري و التطبيقي	نَظَرِي نَظَرِي نَظَرِي فَرْقْ كْبِيرْ بِينْ النَّظَرِي وْ التَّطْبِيقِي فَرْقْ كْبِيرْ بِينْ النَّظَرِي وْ التَّطْبِيقِي
20371	مونتاج مونتاج مونتاج عمل مونتاج للسيكونسات فيديو الي صورهم عمل مونتاج للسيكونسات فيديو الي صورهم	مُونْتَاجْ مُونْتَاجْ مُونْتَاجْ عْمَلْ مُونْتَاجْ لِلْسِيكُونْسَاتْ فِيدْيُو إِلِّي صَوَّرْهُمْ عْمَلْ مُونْتَاجْ لِلْسِيكُونْسَاتْ فِيدْيُو إِلِّي صَوَّرْهُمْ
20402	ميستار ميستار ميستار الفيلم قصة قايمة على الميستار الفيلم قصة قايمة على الميستار	مِيسْتَارْ مِيسْتَارْ مِيسْتَارْ الْفِيلِمْ قِصَّة قَايْمَة عْلَى الْمِيسْتَارْ الْفِيلِمْ قِصَّة قَايْمَة عْلَى الْمِيسْتَارْ
20496	مش بالرسمي مش بالرسمي مش بالرسمي الحكاية طلعت مش بالرسمي الحكاية طلعت مش بالرسمي	مُشْ بِالرَّسْمِي مُشْ بِالرَّسْمِي مُشْ بِالرَّسْمِي الْحْكَايَة طَلْعِتْ مُشْ بِالرَّسْمِي الْحْكَايَة طَلْعِتْ مُشْ بِالرَّسْمِي
479	تكيف تكيف تكيف تكيف باكو دخان تكيف باكو دخان	تْكَيِّفْ تْكَيِّفْ تْكَيِّفْ تْكَيِّفْ بَاكُو دُخَّانْ تْكَيِّفْ بَاكُو دُخَّانْ
480	تكيف البيبا تكيف البيبا تكيف البيبا ما يتكيف كان بالبيبا ما يتكيف كان بالبيبا	تْكَيِّفْ الْبِيبَا تْكَيِّفْ الْبِيبَا تْكَيِّفْ الْبِيبَا مَا يِتْكَيِّفْ كَانْ بِالْبِيبَا مَا يِتْكَيِّفْ كَانْ بِالْبِيبَا
69	تريبولات يا حسرة كي كنا نلعبو صغار بالتريبولات يا حسرة كي كنا نلعبو صغار بالتريبولات	تْرِيبُولاَتْ يَا حَسْرَة كِي كُنَّا نَلَعْبُو صْغَارْ بِالتّْرِيبُولاَتْيَا حَسْرَة كِي كُنَّا نَلَعْبُو صْغَارْ بِالتّْرِيبُولاَتْ
21075	عزوبية عزوبية عزوبية يا حسرة على ايامات العزوبية يا حسرة على ايامات العزوبية	عُزُوبِيَّة عُزُوبِيَّة عُزُوبِيَّة يَا حَسْرَة عْلَى أَيَّامَاتْ الْعُزُوبِيَّة يَا حَسْرَة عْلَى أَيَّامَاتْ الْعُزُوبِيَّة
18639	كرذونة سلعة كرذونة سلعة كرذونة سلعة الفورنيسور جابلنا كرذونة سلعة اليوم الفورنيسور جابلنا كرذونة سلعة اليوم	كَرْدُونَة سِلْعَة كَرْدُونَة سِلْعَة كَرْدُونَة سِلْعَة الفُورْنِيسُورْ جَابِلْنَا كَرْدُونَة سِلْعَة الْيُومْ الفُورْنِيسُورْ جَابِلْنَا كَرْدُونَة سِلْعَة الْيُومْ
19116	مستحق مستحق مستحق مستحق لفلوس لازم نبيع تاليفوني مستحق لفلوس لازم نبيع تاليفوني	مِسْتْحَقْ مِسْتْحَقْ مِسْتْحَقْ مِسْتْحَقْ لِفْلُوسْ لَازِمْ نْبِيعْ تَالِيفُونِي مِسْتْحَقْ لِفْلُوسْ لَازِمْ نْبِيعْ تَالِيفُونِي
19627	ما يعرش شنوا يحكي ما يعرش شنوا يحكي ما يعرش شنوا يحكي ما يعرش شنوا يحكي بالضبط ما يعرش شنوا يحكي بالضبط	مَا يَعْرَفْشْ شْنُوَّا يَحْكِي مَا يَعْرَفْشْ شْنُوَّا يَحْكِي مَا يَعْرَفْشْ شْنُوَّا يَحْكِي مَا يَعْرَفْشْ شْنُوَّا يَحْكِي بِالضَّبْطْ مَا يَعْرَفْشْ شْنُوَّا يَحْكِي بِالضَّبْطْ
19612	ميعرش وين هازتو ساقيه ميعرش وين هازتو ساقيه ميعرش وين هازتو ساقيه ما يعرش وين هازتو ساقيه ما يعرش وين هازتو ساقيه	مَيَعْرَفْشْ وِينْ هَازِّتُّو سَاقِيهْ مَيَعْرَفْشْ وِينْ هَازِّتُّو سَاقِيهْ مَيَعْرَفْشْ وِينْ هَازِّتُّو سَاقِيهْ مَيَعْرَفْشْ وِينْ هَازِّتُّو سَاقِيهْ مَيَعْرَفْشْ وِينْ هَازِّتُّو سَاقِيهْ
19028	ناسف ناسف ناسف فرقع الدنيا بحزام ناسف فرقع الدنيا بحزام ناسف	نَاسِفْ نَاسِفْ نَاسِفْ فَرْقَعْ الدِّنْيَا بْحِزَامْ نَاسِفْ فَرْقَعْ الدِّنْيَا بْحِزَامْ نَاسِفْ
275	تفزعيك تفزعيك تفزعيك زعيم كان في التفزعيك زعيم كان في التفزعيك	تْفَزْعِيكْ تْفَزْعِيكْ تْفَزْعِيكْ زْعِيمْ كَانْ فِي التّْفَزْعِيكْ زْعِيمْ كَانْ فِي التّْفَزْعِيكْ
15483	اغا اغا اغا قبل في عهد البايات كان فما اغا في تونس قبل في عهد البايات كان فما اغا في تونس	آغَا آغَا آغَا قْبَلْ فِي عَهْدْ الْبَايَاتْ كَانْ فَمَّا آغَا فِي تُونِسْ قْبَلْ فِي عَهْدْ الْبَايَاتْ كَانْ فَمَّا آغَا فِي تُونِسْ
21176	نزع نزع نزع نزع حوايجو و دخل للدوش نزع حوايجو و دخل للدوش	نْزَعْ نْزَعْ نْزَعْ نْزَعْ حْوَايْجُو وْ دْخَلْ لِلْدُوشْ نْزَعْ حْوَايْجُو وْ دْخَلْ لِلْدُوشْ
449	تكلاتا تكلاتا تكلاتا تكلاتا من شدة الضحك تكلاتا من شدة الضحك	تِكْلَاتَا تِكْلَاتَا تِكْلَاتَا تِكْلَاتَا مِنْ شِدِّةْ الضُّحْكْ تِكْلَاتَا مِنْ شِدِّةْ الضُّحْكْ
459	تكمش تكمش تكمش السروال تكمش لازمو يتحدد السروال تكمش لازمو يتحدد	تْكَمِّشْ تْكَمِّشْ تْكَمِّشْ السِّرْوَالْ تْكَمِّشْ لاَزْمُو يِتْحَدِّدْ السِّرْوَالْ تْكَمِّشْ لاَزْمُو يِتْحَدِّدْ
460	تكميشة تكميشة تكميشة لازمني نحدد صوريتي بش انحي التكميشة لازمني نحدد صوريتي بش انحي التكميشة	تَكْمِيشَة تَكْمِيشَة تَكْمِيشَة لاَزِمْنِي نْحَدِّدْ سُورِيتِي بِشْ انَّحِي التَّكْمِيشَة اَزِمْنِي نْحَدِّدْ سُورِيتِي بِشْ انَّحِي التَّكْمِيشَة
461	تكناس تكناس تكناس مهف و تكناس مهف و تكناس	تَكَنَاسْ تَكَنَاسْ تَكَنَاسْ مْهَفْ وْ تَكَنَاسْ مْهَفْ وْ تَكَنَاسْ
463	تكنفرمي تكنفرمي تكنفرمي تكنفرمي الريزرفاسيون  تكنفرمي الريزرفاسيون	تْكُنْفِرْمِي تْكُنْفِرْمِي تْكُنْفِرْمِي تْكُنْفِرْمِي الرِّيزِرْفَاسْيُونْ  تْكُنْفِرْمِي الرِّيزِرْفَاسْيُونْ
465	تكنيسيان تكنيسيان تكنيسيان نخدم تاكنيسيا في شركة نخدم تاكنيسيا في شركة	تِكْنِيسْيَانْ تِكْنِيسْيَانْ تِكْنِيسْيَانْ نِخْدِمْ تِكْنِيسْيَانْ فِي شَرِكَة نِخْدِمْ تِكْنِيسْيَانْ فِي شَرِكَة
466	تكنيك تكنيك تكنيك توجهت لشعبة التكنيك توجهت لشعبة التكنيك	تِكْنِيكْ تِكْنِيكْ تِكْنِيكْ تْوَجَّهِتْ لْشُعْبَةْ التِّكْنِيكْ تْوَجَّهِتْ لْشُعْبَةْ التِّكْنِيكْ
467	تكهرب كي سمع بالخبر تكهرب كي سمع بالخبر	تْكَهْرِبْ كِي سْمَعْ بِالْخْبَرْ تْكَهْرِبْ كِي سْمَعْ بِالْخْبَرْ
470	تكهن تكهن تكهن تكهن بالمستقبل تكهن بالمستقبل	تْكَهِّنْ تْكَهِّنْ تْكَهِّنْ تْكَهِّنْ بِالْمُسْتَقْبِلْ تْكَهِّنْ بِالْمُسْتَقْبِلْ
469	تكهن بالنجوم تكهن بالنجوم تكهن بالنجوم يتكهن بالنجوم يتكهن بالنجوم	تْكَهِّنْ بِالنّْجُومْ تْكَهِّنْ بِالنّْجُومْ تْكَهِّنْ بِالنّْجُومْ يِتْكْهِّنْ بِالنّْجُومْ يِتْكْهِّنْ بِالنّْجُومْ
144	تعريفة تعريفة تعريفة تعريفة النقل زادت تعريفة النقل زادت	تَعْرِيفَة تَعْرِيفَة تَعْرِيفَة تَعْرِيفَة النَّقْلْ زَادِتْ تَعْرِيفَة النَّقْلْ زَادِتْ
206	تغطي تغطي تغطي الاسيرونس بش تغطي مصاريف العلاج الاسيرونس بش تغطي مصاريف العلاج	تْغَطَّي تْغَطَّي تْغَطَّي لَاسُيرُونْسْ بِشْ تْغَطِّي مَصَارِيفْ الْعِلاَجْ لَاسُيرُونْسْ بِشْ تْغَطِّي مَصَارِيفْ الْعِلاَجْ
351	تقرنط برشا تقرنط برشا تقرنط برشا تحل شويا في المصروف و يزي م التقرنيط تحل شويا في المصروف و يزي م التقرنيط	تْقَرْنِطْ بَرْشَا تْقَرْنِطْ بَرْشَا تْقَرْنِطْ بَرْشَا تْحَلْ شْوَيَّا فِي الْمَصْرُوفْ وْ يِزِّي مِ التَّقَرْنِيطْ تْحَلْ شْوَيَّا فِي الْمَصْرُوفْ وْ يِزِّي مِ التَّقَرْنِيطْ
450	تكلف تكلف تكلف تصليح الدار يتكلف برشا فلوس تصليح الدار يتكلف برشا فلوس	تْكَلِّفْ تْكَلِّفْ تْكَلِّفْ تَصْلِيحْ الدَّارْ يِتْكَلِّفْ بَرْشَا فْلُوسْ تَصْلِيحْ الدَّارْ يِتْكَلِّفْ بَرْشَا فْلُوسْ
452	تكلفة تكلفة تكلفة تكلفة المشروع فاتت المليار تكلفة المشروع فاتت المليار	تَكْلْفَة تَكْلْفَة تَكْلْفَة تَكْلِفِة الْمَشْرُوعْ فَاتِتْ الْمِلْيَارْ تَكْلِفِة الْمَشْرُوعْ فَاتِتْ الْمِلْيَارْ
625	تمويل تمويل تمويل البانكا ساهمت في تمويل المشروع البانكا ساهمت في تمويل المشروع	تَمْوِيلْ تَمْوِيلْ تَمْوِيلْ الْبَانْكَا سَاهْمِتْ فِي تَمْوِيلْ الْمَشْرُوعْ الْبَانْكَا سَاهْمِتْ فِي تَمْوِيلْ الْمَشْرُوعْ
716	تنمية تنمية تنمية المناطق الداخلية ناقصة تنمية المناطق الداخلية ناقصة تنمية	تَنْمِيَة تَنْمِيَة تَنْمِيَة الْمَنَاطِقْ الدَّاخِلِيَّة نَاقْصَة تَنْمِيَة الْمَنَاطِقْ الدَّاخِلِيَّة نَاقْصَة تَنْمِيَة
382	تقن تقن تقن تقن الصنعة و صور الخير و البركة تقن الصنعة و صور الخير و البركة	تْقِنْ تْقِنْ تْقِنْ تْقِنْ الصَّنْعَة وْ صَوِّرْ الْخِيرْ وْ الْبَرْكَة تْقِنْ الصَّنْعَة وْ صَوِّرْ الْخِيرْ وْ الْبَرْكَة
14944	ارذل لعمر ارذل لعمر ارذل لعمر وصل لارذل العمر و مازال ما بطلش الشرب  وصل لارذل العمر و مازال ما بطلش الشرب	أَرْذِلْ لَعْمُرْ أَرْذِلْ لَعْمُرْ  أَرْذِلْ لَعْمُرْ وْصِلْ لْأَرْذِلْ لَعْمُرْ وْ مَازَالْ مَا بَطَّلِشْ الشُّرْبْ وْصِلْ لْأَرْذِلْ لَعْمُرْ وْ مَازَالْ مَا بَطَّلِشْ الشُّرْبْ
20604	ولي الامر ولي الامر ولي الامر ما يرجع يقرى الا ما يجيب ولي امرو ما يرجع يقرى الا ما يجيب ولي امرو	وَلِيْ الأَمْرْ وَلِيْ الأَمْرْ وَلِيْ الأَمْرْ مَا يَرْجَعْ يَقْرَى إِلَّا مَا يْجِيبْ وَلِيْ أَمْرُو مَا يَرْجَعْ يَقْرَى إِلَّا مَا يْجِيبْ وَلِيْ أَمْرُو
19551	هامبورغر هامبورغر هامبورغر كلينا هامبورقر في ماكدونالدز كلينا هامبورقر في ماكدونالدز	هَامْبُورْغِرْ هَامْبُورْغِرْ هَامْبُورْغِرْ كْلِينَا هَامْبُورْغِرْ فِي مَاكْدُونَالْدْزْ كْلِينَا هَامْبُورْغِرْ فِي مَاكْدُونَالْدْزْ
21158	مسفوف مسفوف مسفوف كلينا مسفوف بالتمر بنين ياسر كلينا مسفوف بالتمر بنين ياسر	مَسْفُوفْ مَسْفُوفْ مَسْفُوفْ كْلِينَا مَسْفُوفْ بِالتّْمَرْ بْنِينْ يَاسِرْ كْلِينَا مَسْفُوفْ بِالتّْمَرْ بْنِينْ يَاسِرْ
482	تل تل تل اعملي تل كي توصل للدار اعملي تل كي توصل للدار	تَلْ تَلْ تَلْ أَعْمِلْ تَلْ كِي تُوصِلْ لِلدَّارْ أَعْمِلْ تَلْ كِي تُوصِلْ لِلدَّارْ
14955	ارض المعركة ارض المعركة ارض المعركة ماتو برشا جنود في ارض المعركة ماتو برشا جنود في ارض المعركة	أَرْضْ الْمَعْرْكَة أَرْضْ الْمَعْرْكَة أَرْضْ الْمَعْرْكَة مَاتُو بَرْشَا جُنُودْ فِي أَرْضْ الْمَعْرْكَة مَاتُو بَرْشَا جُنُودْ فِي أَرْضْ الْمَعْرْكَة
14822	اداءات اداءات اداءات اي مواطن لازم يدفع الاداءات للدولة اي مواطن لازم يدفع الاداءات للدولة	أَدَاءَاتْ أَدَاءَاتْ أَدَاءَاتْ أَيْ مُوَاطِنْ لَازِمْ يَدْفَعْ الْأَدَاءَاتْ لِلْدَوْلَة أَيْ مُوَاطِنْ لَازِمْ يَدْفَعْ الْأَدَاءَاتْ لِلْدَوْلَة
14879	ادى ادى ادى كل واحد لازم يادي الخدمة العسكرية كل واحد لازم يادي الخدمة العسكرية	أَدَّى أَدَّى أَدَّى كُلْ وَاحِدْ لَازِمْ يْأَدِّى الْخِدْمَة الْعَسْكَرِيَّة كُلْ وَاحِدْ لَازِمْ يْأَدِّى الْخِدْمَة الْعَسْكَرِيَّة
14881	ادى القسم ادى القسم ادى القسم ادى القسم بش يباشر منصبو الجديد ادى القسم بش يباشر منصبو الجديد	أََدَّى الْقَسَمْ أََدَّى الْقَسَمْ أََدَّى الْقَسَمْ أََدَّى الْقَسَمْ بِشْ يْبَاشِرْ مَنْصْبُو الجْدِيدْ أََدَّى الْقَسَمْ بِشْ يْبَاشِرْ مَنْصْبُو الجْدِيدْ
14880	ادى الفرض و ينقب لرض ادى الفرض و ينقب لرض ادى الفرض و ينقب لرض برشا شعارهم في الدنيا ادي الفرض و انقب الارض برشا شعارهم في الدنيا ادي الفرض و انقب الارض	يْأَدِّي الْفَرِضْ وْ يُنْقُبْ لَرِضْ يْأَدِّي الْفَرِضْ وْ يُنْقُبْ لَرِضْ يْأَدِّي الْفَرِضْ وْ يُنْقُبْ لَرِضْ بَرْشَا شِعَارْهُمْ فِي الدِّنْيَا أَدِّي الْفَرِضْ وْ انْقُبْ لَرِضْ بَرْشَا شِعَارْهُمْ فِي الدِّنْيَا أَدِّي الْفَرِضْ وْ انْقُبْ لَرِضْ
798	توجع توجع توجع الضربة ياسر توجع الضربة ياسر توجع	تُوجَعْ تُوجَعْ تُوجَعْ الضَّرْبَة يَاسِرْ تُوجَعْ الضَّرْبَة يَاسِرْ تُوجَعْ
19121	وذن وذن وذن وذنو توجع فيه من الهواء البارد وذنو توجع فيه من الهواء البارد	وْذِنْ وْذِنْ وْذِنْ وِذْنُو تُوجَعْ فِيهْ مِ الْهْوَا الْبَارِدْ وِذْنُو تُوجَعْ فِيهْ مِ الْهْوَا الْبَارِدْ
19651	عندو توجه عندو توجه عندو توجه عندو توجه معين عندو توجه معين	عَنْدُو تَوَجُّهْ عَنْدُو تَوَجُّهْ عَنْدُو تَوَجُّهْ عَنْدُو تَوَجُّهْ مُعَيِّنْ عَنْدُو تَوَجُّهْ مُعَيِّنْ
802	توجور توجور توجور انتي حبي بور توجور انتي حبي بور توجور	تُوجُورْ تُوجُورْ تُوجُورْ إِنْتِي حُبِّي بُورْ تُوجُورْ إِنْتِي حُبِّي بُورْ تُوجُورْ
803	توجيه توجيه توجيه اليوم خذيت ورقة التوجيه اليوم خذيت ورقة التوجيه	تَوْجِيهْ تَوْجِيهْ تَوْجِيهْ الْيُومْ خْذِيتْ وَرْقَةْ التَّوْجِيهْ الْيُومْ خْذِيتْ وَرْقَةْ التَّوْجِيهْ
804	توحد توحد توحد الشعب توحد مع بعضو الشعب توحد مع بعضو	تَوَحُّدْ تَوَحُّدْ تَوَحُّدْ الشَّعِبْ تَوَحِّدْ مْعَ بَعْضُو الشَّعِبْ تَوَحِّدْ مْعَ بَعْضُو
805	توحش توحش توحش توحش عايلتو توحش عايلتو	تْوَحِّشْ تْوَحِّشْ تْوَحِّشْ تْوَحِّشْ عَايِلْتُو تْوَحِّشْ عَايِلْتُو
810	تودسويت تودسويت تودسويت حاضر تودسويت حاضر تودسويت	تُودْسْوِيتْ تُودْسْوِيتْ تُودْسْوِيتْ حَاضِرْ تُودْسْوِيتْ حَاضِرْ تُودْسْوِيتْ
